zip,lat,lng,source,fetched_at
44064,41.598063,-81.032323,census_gazetteer_2023,2025-09-12 15:25:02.814031
44065,41.454775,-81.22918,census_gazetteer_2023,2025-09-12 15:25:02.814031
44067,41.313073,-81.543821,census_gazetteer_2023,2025-09-12 15:25:02.814031
44068,41.90621,-80.678814,census_gazetteer_2023,2025-09-12 15:25:02.814031
44070,41.414929,-81.919131,census_gazetteer_2023,2025-09-12 15:25:02.814031
44072,41.471152,-81.32492,census_gazetteer_2023,2025-09-12 15:25:02.814031
44074,41.289038,-82.235963,census_gazetteer_2023,2025-09-12 15:25:02.814031
44076,41.528147,-80.81475,census_gazetteer_2023,2025-09-12 15:25:02.814031
44077,41.697563,-81.20974,census_gazetteer_2023,2025-09-12 15:25:02.814031
44080,41.368405,-81.057809,census_gazetteer_2023,2025-09-12 15:25:02.814031
44081,41.763938,-81.143104,census_gazetteer_2023,2025-09-12 15:25:02.814031
44082,41.761873,-80.567535,census_gazetteer_2023,2025-09-12 15:25:02.814031
44084,41.671378,-80.899101,census_gazetteer_2023,2025-09-12 15:25:02.814031
44085,41.603272,-80.874544,census_gazetteer_2023,2025-09-12 15:25:02.814031
44086,41.675726,-81.058597,census_gazetteer_2023,2025-09-12 15:25:02.814031
44087,41.317111,-81.443521,census_gazetteer_2023,2025-09-12 15:25:02.814031
44089,41.392084,-82.377455,census_gazetteer_2023,2025-09-12 15:25:02.814031
44090,41.167482,-82.22838,census_gazetteer_2023,2025-09-12 15:25:02.814031
44092,41.596188,-81.470954,census_gazetteer_2023,2025-09-12 15:25:02.814031
44093,41.536159,-80.61325,census_gazetteer_2023,2025-09-12 15:25:02.814031
44094,41.610724,-81.379324,census_gazetteer_2023,2025-09-12 15:25:02.814031
44095,41.652326,-81.441721,census_gazetteer_2023,2025-09-12 15:25:02.814031
44099,41.549203,-80.983287,census_gazetteer_2023,2025-09-12 15:25:02.814031
44101,41.489929,-81.671842,census_gazetteer_2023,2025-09-12 15:25:02.814031
44102,41.479281,-81.736378,census_gazetteer_2023,2025-09-12 15:25:02.814031
44103,41.516323,-81.642908,census_gazetteer_2023,2025-09-12 15:25:02.814031
44104,41.482409,-81.627043,census_gazetteer_2023,2025-09-12 15:25:02.814031
44105,41.449858,-81.632098,census_gazetteer_2023,2025-09-12 15:25:02.814031
44106,41.505341,-81.605432,census_gazetteer_2023,2025-09-12 15:25:02.814031
44107,41.486189,-81.801047,census_gazetteer_2023,2025-09-12 15:25:02.814031
44108,41.54148,-81.612482,census_gazetteer_2023,2025-09-12 15:25:02.814031
44109,41.444141,-81.698357,census_gazetteer_2023,2025-09-12 15:25:02.814031
44110,41.568628,-81.566326,census_gazetteer_2023,2025-09-12 15:25:02.814031
44111,41.457782,-81.789892,census_gazetteer_2023,2025-09-12 15:25:02.814031
44112,41.535841,-81.574143,census_gazetteer_2023,2025-09-12 15:25:02.814031
44113,41.483241,-81.697166,census_gazetteer_2023,2025-09-12 15:25:02.814031
44114,41.52025,-81.678617,census_gazetteer_2023,2025-09-12 15:25:02.814031
44115,41.493539,-81.671188,census_gazetteer_2023,2025-09-12 15:25:02.814031
44116,41.473072,-81.853825,census_gazetteer_2023,2025-09-12 15:25:02.814031
44117,41.570651,-81.526412,census_gazetteer_2023,2025-09-12 15:25:02.814031
44118,41.502337,-81.556571,census_gazetteer_2023,2025-09-12 15:25:02.814031
44119,41.588256,-81.548746,census_gazetteer_2023,2025-09-12 15:25:02.814031
44120,41.473288,-81.58088,census_gazetteer_2023,2025-09-12 15:25:02.814031
44121,41.526243,-81.532433,census_gazetteer_2023,2025-09-12 15:25:02.814031
44122,41.469472,-81.512415,census_gazetteer_2023,2025-09-12 15:25:02.814031
44123,41.604699,-81.524123,census_gazetteer_2023,2025-09-12 15:25:02.814031
44124,41.49888,-81.470711,census_gazetteer_2023,2025-09-12 15:25:02.814031
44125,41.405777,-81.609715,census_gazetteer_2023,2025-09-12 15:25:02.814031
44126,41.442665,-81.852734,census_gazetteer_2023,2025-09-12 15:25:02.814031
44127,41.471013,-81.648805,census_gazetteer_2023,2025-09-12 15:25:02.814031
44128,41.439887,-81.538531,census_gazetteer_2023,2025-09-12 15:25:02.814031
44129,41.390459,-81.7353,census_gazetteer_2023,2025-09-12 15:25:02.814031
44130,41.376642,-81.787317,census_gazetteer_2023,2025-09-12 15:25:02.814031
44131,41.383276,-81.65469,census_gazetteer_2023,2025-09-12 15:25:02.814031
44132,41.606424,-81.497217,census_gazetteer_2023,2025-09-12 15:25:02.814031
44133,41.315918,-81.748063,census_gazetteer_2023,2025-09-12 15:25:02.814031
44134,41.38341,-81.702612,census_gazetteer_2023,2025-09-12 15:25:02.814031
44135,41.423588,-81.82593,census_gazetteer_2023,2025-09-12 15:25:02.814031
44136,41.312466,-81.809769,census_gazetteer_2023,2025-09-12 15:25:02.814031
44137,41.409027,-81.562762,census_gazetteer_2023,2025-09-12 15:25:02.814031
44138,41.373671,-81.922993,census_gazetteer_2023,2025-09-12 15:25:02.814031
44139,41.383262,-81.444249,census_gazetteer_2023,2025-09-12 15:25:02.814031
44140,41.487771,-81.928891,census_gazetteer_2023,2025-09-12 15:25:02.814031
44141,41.299668,-81.616506,census_gazetteer_2023,2025-09-12 15:25:02.814031
44142,41.398832,-81.828543,census_gazetteer_2023,2025-09-12 15:25:02.814031
44143,41.553196,-81.474346,census_gazetteer_2023,2025-09-12 15:25:02.814031
44144,41.437286,-81.739814,census_gazetteer_2023,2025-09-12 15:25:02.814031
44145,41.449531,-81.930162,census_gazetteer_2023,2025-09-12 15:25:02.814031
44146,41.381223,-81.529226,census_gazetteer_2023,2025-09-12 15:25:02.814031
44147,41.318156,-81.679262,census_gazetteer_2023,2025-09-12 15:25:02.814031
44149,41.311458,-81.853087,census_gazetteer_2023,2025-09-12 15:25:02.814031
44201,41.02866,-81.184283,census_gazetteer_2023,2025-09-12 15:25:02.814031
44202,41.316634,-81.342178,census_gazetteer_2023,2025-09-12 15:25:02.814031
44203,41.020135,-81.63068,census_gazetteer_2023,2025-09-12 15:25:02.814031
44212,41.244488,-81.828842,census_gazetteer_2023,2025-09-12 15:25:02.814031
44214,40.951923,-81.999753,census_gazetteer_2023,2025-09-12 15:25:02.814031
44215,41.071986,-81.89922,census_gazetteer_2023,2025-09-12 15:25:02.814031
44216,40.945779,-81.581744,census_gazetteer_2023,2025-09-12 15:25:02.814031
44217,40.952216,-81.913482,census_gazetteer_2023,2025-09-12 15:25:02.814031
44221,41.139266,-81.474873,census_gazetteer_2023,2025-09-12 15:25:02.814031
44223,41.169665,-81.531057,census_gazetteer_2023,2025-09-12 15:25:02.814031
44224,41.176261,-81.436523,census_gazetteer_2023,2025-09-12 15:25:02.814031
44230,40.962103,-81.690327,census_gazetteer_2023,2025-09-12 15:25:02.814031
44231,41.302963,-81.070474,census_gazetteer_2023,2025-09-12 15:25:02.814031
44232,40.932541,-81.463521,census_gazetteer_2023,2025-09-12 15:25:02.814031
44233,41.249087,-81.737867,census_gazetteer_2023,2025-09-12 15:25:02.814031
44234,41.325883,-81.152253,census_gazetteer_2023,2025-09-12 15:25:02.814031
44235,41.031108,-82.116704,census_gazetteer_2023,2025-09-12 15:25:02.814031
44236,41.246089,-81.44909,census_gazetteer_2023,2025-09-12 15:25:02.814031
44240,41.132956,-81.342432,census_gazetteer_2023,2025-09-12 15:25:02.814031
44241,41.242586,-81.347721,census_gazetteer_2023,2025-09-12 15:25:02.814031
44243,41.147842,-81.340464,census_gazetteer_2023,2025-09-12 15:25:02.814031
44250,41.020952,-81.433138,census_gazetteer_2023,2025-09-12 15:25:02.814031
44251,41.02819,-81.927641,census_gazetteer_2023,2025-09-12 15:25:02.814031
44253,41.162775,-82.033342,census_gazetteer_2023,2025-09-12 15:25:02.814031
44254,41.045359,-82.01245,census_gazetteer_2023,2025-09-12 15:25:02.814031
44255,41.286688,-81.229104,census_gazetteer_2023,2025-09-12 15:25:02.814031
44256,41.141354,-81.859522,census_gazetteer_2023,2025-09-12 15:25:02.814031
44260,41.035186,-81.338442,census_gazetteer_2023,2025-09-12 15:25:02.814031
44262,41.139576,-81.436058,census_gazetteer_2023,2025-09-12 15:25:02.814031
44264,41.229771,-81.540489,census_gazetteer_2023,2025-09-12 15:25:02.814031
44266,41.16897,-81.196962,census_gazetteer_2023,2025-09-12 15:25:02.814031
44270,40.960943,-81.774537,census_gazetteer_2023,2025-09-12 15:25:02.814031
44272,41.089759,-81.180523,census_gazetteer_2023,2025-09-12 15:25:02.814031
44273,41.027999,-81.877935,census_gazetteer_2023,2025-09-12 15:25:02.814031
44274,41.099446,-81.728537,census_gazetteer_2023,2025-09-12 15:25:02.814031
44275,41.097181,-82.105641,census_gazetteer_2023,2025-09-12 15:25:02.814031
44276,40.93973,-81.836018,census_gazetteer_2023,2025-09-12 15:25:02.814031
44278,41.092626,-81.42001,census_gazetteer_2023,2025-09-12 15:25:02.814031
44280,41.240261,-81.927779,census_gazetteer_2023,2025-09-12 15:25:02.814031
44281,41.0598,-81.740386,census_gazetteer_2023,2025-09-12 15:25:02.814031
44285,41.16264,-81.059593,census_gazetteer_2023,2025-09-12 15:25:02.814031
44286,41.233132,-81.643941,census_gazetteer_2023,2025-09-12 15:25:02.814031
44287,40.940215,-82.104486,census_gazetteer_2023,2025-09-12 15:25:02.814031
44288,41.239078,-81.076039,census_gazetteer_2023,2025-09-12 15:25:02.814031
44301,41.04349,-81.524017,census_gazetteer_2023,2025-09-12 15:25:02.814031
44302,41.08945,-81.538489,census_gazetteer_2023,2025-09-12 15:25:02.814031
44303,41.10447,-81.537358,census_gazetteer_2023,2025-09-12 15:25:02.814031
44304,41.085888,-81.509129,census_gazetteer_2023,2025-09-12 15:25:02.814031
44305,41.076637,-81.462675,census_gazetteer_2023,2025-09-12 15:25:02.814031
44306,41.039215,-81.483159,census_gazetteer_2023,2025-09-12 15:25:02.814031
44307,41.069221,-81.546525,census_gazetteer_2023,2025-09-12 15:25:02.814031
44308,41.081805,-81.517451,census_gazetteer_2023,2025-09-12 15:25:02.814031
44310,41.109156,-81.499983,census_gazetteer_2023,2025-09-12 15:25:02.814031
44311,41.064227,-81.520446,census_gazetteer_2023,2025-09-12 15:25:02.814031
44312,41.006513,-81.438547,census_gazetteer_2023,2025-09-12 15:25:02.814031
44313,41.130094,-81.573169,census_gazetteer_2023,2025-09-12 15:25:02.814031
44314,41.040756,-81.557908,census_gazetteer_2023,2025-09-12 15:25:02.814031
44319,40.986326,-81.531138,census_gazetteer_2023,2025-09-12 15:25:02.814031
44320,41.07314,-81.582414,census_gazetteer_2023,2025-09-12 15:25:02.814031
44321,41.100689,-81.647946,census_gazetteer_2023,2025-09-12 15:25:02.814031
44325,41.076124,-81.512285,census_gazetteer_2023,2025-09-12 15:25:02.814031
44333,41.164952,-81.633826,census_gazetteer_2023,2025-09-12 15:25:02.814031
44401,41.027176,-80.938225,census_gazetteer_2023,2025-09-12 15:25:02.814031
44402,41.397995,-80.852844,census_gazetteer_2023,2025-09-12 15:25:02.814031
44403,41.240521,-80.582656,census_gazetteer_2023,2025-09-12 15:25:02.814031
44404,41.324106,-80.556627,census_gazetteer_2023,2025-09-12 15:25:02.814031
44405,41.077984,-80.592359,census_gazetteer_2023,2025-09-12 15:25:02.814031
44406,41.01088,-80.770396,census_gazetteer_2023,2025-09-12 15:25:02.814031
44408,40.884987,-80.68794,census_gazetteer_2023,2025-09-12 15:25:02.814031
44410,41.346299,-80.727712,census_gazetteer_2023,2025-09-12 15:25:02.814031
44411,41.047698,-81.059303,census_gazetteer_2023,2025-09-12 15:25:02.814031
44412,41.09417,-81.023487,census_gazetteer_2023,2025-09-12 15:25:02.814031
44413,40.844757,-80.548689,census_gazetteer_2023,2025-09-12 15:25:02.814031
44415,40.770656,-80.704549,census_gazetteer_2023,2025-09-12 15:25:02.814031
44417,41.43316,-80.663287,census_gazetteer_2023,2025-09-12 15:25:02.814031
44418,41.306912,-80.60462,census_gazetteer_2023,2025-09-12 15:25:02.814031
44420,41.169929,-80.671496,census_gazetteer_2023,2025-09-12 15:25:02.814031
44423,40.74852,-80.895947,census_gazetteer_2023,2025-09-12 15:25:02.814031
44424,41.322011,-80.58324,census_gazetteer_2023,2025-09-12 15:25:02.814031
44425,41.168852,-80.578164,census_gazetteer_2023,2025-09-12 15:25:02.814031
44427,40.713736,-80.961667,census_gazetteer_2023,2025-09-12 15:25:02.814031
44428,41.430846,-80.585193,census_gazetteer_2023,2025-09-12 15:25:02.814031
44429,41.095128,-80.974159,census_gazetteer_2023,2025-09-12 15:25:02.814031
44430,41.237896,-80.910764,census_gazetteer_2023,2025-09-12 15:25:02.814031
44431,40.837609,-80.751064,census_gazetteer_2023,2025-09-12 15:25:02.814031
44432,40.749809,-80.749876,census_gazetteer_2023,2025-09-12 15:25:02.814031
44436,41.058684,-80.535073,census_gazetteer_2023,2025-09-12 15:25:02.814031
44437,41.15594,-80.729884,census_gazetteer_2023,2025-09-12 15:25:02.814031
44438,41.239654,-80.53066,census_gazetteer_2023,2025-09-12 15:25:02.814031
44439,41.454357,-80.955505,census_gazetteer_2023,2025-09-12 15:25:02.814031
44440,41.136876,-80.806286,census_gazetteer_2023,2025-09-12 15:25:02.814031
44441,40.755333,-80.548808,census_gazetteer_2023,2025-09-12 15:25:02.814031
44442,40.966173,-80.546111,census_gazetteer_2023,2025-09-12 15:25:02.814031
44443,40.921002,-80.590583,census_gazetteer_2023,2025-09-12 15:25:02.814031
44444,41.175636,-80.977665,census_gazetteer_2023,2025-09-12 15:25:02.814031
44445,40.84777,-80.617109,census_gazetteer_2023,2025-09-12 15:25:02.814031
44446,41.189531,-80.747534,census_gazetteer_2023,2025-09-12 15:25:02.814031
44449,40.974814,-81.022475,census_gazetteer_2023,2025-09-12 15:25:02.814031
44450,41.445707,-80.81962,census_gazetteer_2023,2025-09-12 15:25:02.814031
44451,41.079368,-80.868193,census_gazetteer_2023,2025-09-12 15:25:02.814031
44452,40.947372,-80.664007,census_gazetteer_2023,2025-09-12 15:25:02.814031
44454,40.923729,-80.545358,census_gazetteer_2023,2025-09-12 15:25:02.814031
44455,40.7723,-80.610166,census_gazetteer_2023,2025-09-12 15:25:02.814031
44460,40.902815,-80.868743,census_gazetteer_2023,2025-09-12 15:25:02.814031
44470,41.30031,-80.972747,census_gazetteer_2023,2025-09-12 15:25:02.814031
44471,41.051053,-80.590566,census_gazetteer_2023,2025-09-12 15:25:02.814031
44473,41.246554,-80.662661,census_gazetteer_2023,2025-09-12 15:25:02.814031
44481,41.176592,-80.902499,census_gazetteer_2023,2025-09-12 15:25:02.814031
44483,41.26359,-80.817044,census_gazetteer_2023,2025-09-12 15:25:02.814031
44484,41.235541,-80.74975,census_gazetteer_2023,2025-09-12 15:25:02.814031
44485,41.240379,-80.847801,census_gazetteer_2023,2025-09-12 15:25:02.814031
44490,40.900361,-80.768289,census_gazetteer_2023,2025-09-12 15:25:02.814031
44491,41.369969,-80.96365,census_gazetteer_2023,2025-09-12 15:25:02.814031
44493,40.82192,-80.888597,census_gazetteer_2023,2025-09-12 15:25:02.814031
44502,41.082788,-80.639487,census_gazetteer_2023,2025-09-12 15:25:02.814031
44503,41.099326,-80.649074,census_gazetteer_2023,2025-09-12 15:25:02.814031
44504,41.123512,-80.654651,census_gazetteer_2023,2025-09-12 15:25:02.814031
44505,41.12792,-80.617554,census_gazetteer_2023,2025-09-12 15:25:02.814031
44506,41.093003,-80.626397,census_gazetteer_2023,2025-09-12 15:25:02.814031
44507,41.074284,-80.655445,census_gazetteer_2023,2025-09-12 15:25:02.814031
44509,41.110908,-80.697158,census_gazetteer_2023,2025-09-12 15:25:02.814031
44510,41.122254,-80.673433,census_gazetteer_2023,2025-09-12 15:25:02.814031
44511,41.069085,-80.696703,census_gazetteer_2023,2025-09-12 15:25:02.814031
44512,41.025937,-80.666955,census_gazetteer_2023,2025-09-12 15:25:02.814031
44514,40.995891,-80.608267,census_gazetteer_2023,2025-09-12 15:25:02.814031
44515,41.102896,-80.761275,census_gazetteer_2023,2025-09-12 15:25:02.814031
44555,41.10726,-80.648749,census_gazetteer_2023,2025-09-12 15:25:02.814031
44601,40.918593,-81.128745,census_gazetteer_2023,2025-09-12 15:25:02.814031
44606,40.734706,-81.800147,census_gazetteer_2023,2025-09-12 15:25:02.814031
44607,40.695908,-81.026873,census_gazetteer_2023,2025-09-12 15:25:02.814031
44608,40.656404,-81.592795,census_gazetteer_2023,2025-09-12 15:25:02.814031
44609,40.912311,-80.989812,census_gazetteer_2023,2025-09-12 15:25:02.814031
44610,40.560865,-81.800867,census_gazetteer_2023,2025-09-12 15:25:02.814031
44611,40.610102,-82.074983,census_gazetteer_2023,2025-09-12 15:25:02.814031
44612,40.633088,-81.476036,census_gazetteer_2023,2025-09-12 15:25:02.814031
44613,40.711517,-81.607777,census_gazetteer_2023,2025-09-12 15:25:02.814031
44614,40.888221,-81.587803,census_gazetteer_2023,2025-09-12 15:25:02.814031
44615,40.565805,-81.078601,census_gazetteer_2023,2025-09-12 15:25:02.814031
44618,40.770383,-81.681101,census_gazetteer_2023,2025-09-12 15:25:02.814031
44619,40.905254,-80.954455,census_gazetteer_2023,2025-09-12 15:25:02.814031
44620,40.585628,-81.227832,census_gazetteer_2023,2025-09-12 15:25:02.814031
44621,40.432127,-81.288171,census_gazetteer_2023,2025-09-12 15:25:02.814031
44622,40.551338,-81.483514,census_gazetteer_2023,2025-09-12 15:25:02.814031
44624,40.622225,-81.659302,census_gazetteer_2023,2025-09-12 15:25:02.814031
44625,40.714017,-81.022561,census_gazetteer_2023,2025-09-12 15:25:02.814031
44626,40.693933,-81.389306,census_gazetteer_2023,2025-09-12 15:25:02.814031
44627,40.664104,-81.83643,census_gazetteer_2023,2025-09-12 15:25:02.814031
44628,40.544491,-82.148485,census_gazetteer_2023,2025-09-12 15:25:02.814031
44629,40.349496,-81.453226,census_gazetteer_2023,2025-09-12 15:25:02.814031
44630,40.92694,-81.404064,census_gazetteer_2023,2025-09-12 15:25:02.814031
44632,40.963037,-81.305397,census_gazetteer_2023,2025-09-12 15:25:02.814031
44633,40.629759,-81.935268,census_gazetteer_2023,2025-09-12 15:25:02.814031
44634,40.837991,-81.041397,census_gazetteer_2023,2025-09-12 15:25:02.814031
44637,40.480346,-82.029657,census_gazetteer_2023,2025-09-12 15:25:02.814031
44638,40.647134,-82.132629,census_gazetteer_2023,2025-09-12 15:25:02.814031
44639,40.451729,-81.20975,census_gazetteer_2023,2025-09-12 15:25:02.814031
44640,40.985543,-81.150705,census_gazetteer_2023,2025-09-12 15:25:02.814031
44641,40.858219,-81.245344,census_gazetteer_2023,2025-09-12 15:25:02.814031
44643,40.638346,-81.308871,census_gazetteer_2023,2025-09-12 15:25:02.814031
44644,40.687649,-81.178209,census_gazetteer_2023,2025-09-12 15:25:02.814031
44645,40.90974,-81.718168,census_gazetteer_2023,2025-09-12 15:25:02.814031
44646,40.814381,-81.497182,census_gazetteer_2023,2025-09-12 15:25:02.814031
44647,40.794393,-81.56498,census_gazetteer_2023,2025-09-12 15:25:02.814031
44651,40.621287,-80.96177,census_gazetteer_2023,2025-09-12 15:25:02.814031
44652,40.9008,-81.330166,census_gazetteer_2023,2025-09-12 15:25:02.814031
44653,40.437293,-81.371353,census_gazetteer_2023,2025-09-12 15:25:02.814031
44654,40.537937,-81.870867,census_gazetteer_2023,2025-09-12 15:25:02.814031
44656,40.568393,-81.327664,census_gazetteer_2023,2025-09-12 15:25:02.814031
44657,40.744724,-81.094903,census_gazetteer_2023,2025-09-12 15:25:02.814031
44659,40.6948,-81.701825,census_gazetteer_2023,2025-09-12 15:25:02.814031
44660,40.624212,-81.772588,census_gazetteer_2023,2025-09-12 15:25:02.814031
44661,40.585377,-82.117401,census_gazetteer_2023,2025-09-12 15:25:02.814031
44662,40.71099,-81.555052,census_gazetteer_2023,2025-09-12 15:25:02.814031
44663,40.46048,-81.44958,census_gazetteer_2023,2025-09-12 15:25:02.814031
44665,40.835554,-80.987051,census_gazetteer_2023,2025-09-12 15:25:02.814031
44666,40.841878,-81.639934,census_gazetteer_2023,2025-09-12 15:25:02.814031
44667,40.833793,-81.765184,census_gazetteer_2023,2025-09-12 15:25:02.814031
44669,40.788312,-81.150684,census_gazetteer_2023,2025-09-12 15:25:02.814031
44670,40.763006,-81.187916,census_gazetteer_2023,2025-09-12 15:25:02.814031
44671,40.645174,-81.36568,census_gazetteer_2023,2025-09-12 15:25:02.814031
44672,40.920003,-81.025268,census_gazetteer_2023,2025-09-12 15:25:02.814031
44675,40.503967,-81.250464,census_gazetteer_2023,2025-09-12 15:25:02.814031
44676,40.690775,-82.033802,census_gazetteer_2023,2025-09-12 15:25:02.814031
44677,40.874634,-81.858587,census_gazetteer_2023,2025-09-12 15:25:02.814031
44678,40.564797,-81.364165,census_gazetteer_2023,2025-09-12 15:25:02.814031
44680,40.598967,-81.544039,census_gazetteer_2023,2025-09-12 15:25:02.814031
44681,40.500822,-81.663619,census_gazetteer_2023,2025-09-12 15:25:02.814031
44682,40.397787,-81.403463,census_gazetteer_2023,2025-09-12 15:25:02.814031
44683,40.364772,-81.325071,census_gazetteer_2023,2025-09-12 15:25:02.814031
44685,40.955405,-81.424372,census_gazetteer_2023,2025-09-12 15:25:02.814031
44687,40.539465,-81.710347,census_gazetteer_2023,2025-09-12 15:25:02.814031
44688,40.683908,-81.255382,census_gazetteer_2023,2025-09-12 15:25:02.814031
44689,40.647624,-81.659231,census_gazetteer_2023,2025-09-12 15:25:02.814031
44690,40.613106,-81.693638,census_gazetteer_2023,2025-09-12 15:25:02.814031
44691,40.806029,-81.977588,census_gazetteer_2023,2025-09-12 15:25:02.814031
44693,40.297769,-81.188203,census_gazetteer_2023,2025-09-12 15:25:02.814031
44695,40.442011,-81.170166,census_gazetteer_2023,2025-09-12 15:25:02.814031
44697,40.60804,-81.407271,census_gazetteer_2023,2025-09-12 15:25:02.814031
44699,40.288793,-81.289004,census_gazetteer_2023,2025-09-12 15:25:02.814031
44702,40.799837,-81.376725,census_gazetteer_2023,2025-09-12 15:25:02.814031
44703,40.810948,-81.381347,census_gazetteer_2023,2025-09-12 15:25:02.814031
44704,40.800042,-81.343062,census_gazetteer_2023,2025-09-12 15:25:02.814031
44705,40.833287,-81.332021,census_gazetteer_2023,2025-09-12 15:25:02.814031
44706,40.753824,-81.419797,census_gazetteer_2023,2025-09-12 15:25:02.814031
44707,40.760321,-81.347116,census_gazetteer_2023,2025-09-12 15:25:02.814031
44708,40.816563,-81.435458,census_gazetteer_2023,2025-09-12 15:25:02.814031
44709,40.842205,-81.386331,census_gazetteer_2023,2025-09-12 15:25:02.814031
44710,40.789613,-81.426572,census_gazetteer_2023,2025-09-12 15:25:02.814031
44714,40.836317,-81.358279,census_gazetteer_2023,2025-09-12 15:25:02.814031
44718,40.8484,-81.450468,census_gazetteer_2023,2025-09-12 15:25:02.814031
44720,40.903454,-81.433282,census_gazetteer_2023,2025-09-12 15:25:02.814031
44721,40.893066,-81.318113,census_gazetteer_2023,2025-09-12 15:25:02.814031
44730,40.767017,-81.265784,census_gazetteer_2023,2025-09-12 15:25:02.814031
44802,41.045338,-83.41911,census_gazetteer_2023,2025-09-12 15:25:02.814031
44804,41.107053,-83.535376,census_gazetteer_2023,2025-09-12 15:25:02.814031
44805,40.87322,-82.322775,census_gazetteer_2023,2025-09-12 15:25:02.814031
44807,41.061226,-82.864336,census_gazetteer_2023,2025-09-12 15:25:02.814031
44809,41.132103,-83.293978,census_gazetteer_2023,2025-09-12 15:25:02.814031
44811,41.246317,-82.846599,census_gazetteer_2023,2025-09-12 15:25:02.814031
44813,40.599849,-82.529699,census_gazetteer_2023,2025-09-12 15:25:02.814031
44814,41.324106,-82.47216,census_gazetteer_2023,2025-09-12 15:25:02.814031
44815,41.24692,-83.23945,census_gazetteer_2023,2025-09-12 15:25:02.814031
44817,41.204134,-83.545038,census_gazetteer_2023,2025-09-12 15:25:02.814031
44818,40.998342,-82.989373,census_gazetteer_2023,2025-09-12 15:25:02.814031
44820,40.818352,-82.971722,census_gazetteer_2023,2025-09-12 15:25:02.814031
44822,40.556723,-82.398088,census_gazetteer_2023,2025-09-12 15:25:02.814031
44824,41.383272,-82.805888,census_gazetteer_2023,2025-09-12 15:25:02.814031
44825,40.954424,-82.941927,census_gazetteer_2023,2025-09-12 15:25:02.814031
44826,41.24234,-82.477643,census_gazetteer_2023,2025-09-12 15:25:02.814031
44827,40.822444,-82.75506,census_gazetteer_2023,2025-09-12 15:25:02.814031
44828,41.233963,-82.859475,census_gazetteer_2023,2025-09-12 15:25:02.814031
44830,41.167936,-83.398998,census_gazetteer_2023,2025-09-12 15:25:02.814031
44833,40.709559,-82.795815,census_gazetteer_2023,2025-09-12 15:25:02.814031
44836,41.237162,-83.062895,census_gazetteer_2023,2025-09-12 15:25:02.814031
44837,41.021221,-82.472683,census_gazetteer_2023,2025-09-12 15:25:02.814031
44838,40.771565,-82.256155,census_gazetteer_2023,2025-09-12 15:25:02.814031
44839,41.379796,-82.549616,census_gazetteer_2023,2025-09-12 15:25:02.814031
44840,40.791875,-82.173115,census_gazetteer_2023,2025-09-12 15:25:02.814031
44841,41.251253,-83.311346,census_gazetteer_2023,2025-09-12 15:25:02.814031
44842,40.649212,-82.224849,census_gazetteer_2023,2025-09-12 15:25:02.814031
44843,40.689497,-82.407602,census_gazetteer_2023,2025-09-12 15:25:02.814031
44844,40.992169,-83.258362,census_gazetteer_2023,2025-09-12 15:25:02.814031
44846,41.319407,-82.605833,census_gazetteer_2023,2025-09-12 15:25:02.814031
44847,41.230414,-82.712888,census_gazetteer_2023,2025-09-12 15:25:02.814031
44849,40.8086,-83.131857,census_gazetteer_2023,2025-09-12 15:25:02.814031
44850,41.035393,-82.684018,census_gazetteer_2023,2025-09-12 15:25:02.814031
44851,41.109176,-82.391571,census_gazetteer_2023,2025-09-12 15:25:02.814031
44853,41.055022,-83.303993,census_gazetteer_2023,2025-09-12 15:25:02.814031
44854,40.943647,-82.867843,census_gazetteer_2023,2025-09-12 15:25:02.814031
44855,41.108739,-82.574938,census_gazetteer_2023,2025-09-12 15:25:02.814031
44856,40.793984,-82.856263,census_gazetteer_2023,2025-09-12 15:25:02.814031
44857,41.216499,-82.577642,census_gazetteer_2023,2025-09-12 15:25:02.814031
44859,41.021963,-82.330724,census_gazetteer_2023,2025-09-12 15:25:02.814031
44861,41.24259,-83.14623,census_gazetteer_2023,2025-09-12 15:25:02.814031
44864,40.667625,-82.320628,census_gazetteer_2023,2025-09-12 15:25:02.814031
44865,40.991575,-82.689436,census_gazetteer_2023,2025-09-12 15:25:02.814031
44866,40.924,-82.197783,census_gazetteer_2023,2025-09-12 15:25:02.814031
44867,41.149035,-82.98222,census_gazetteer_2023,2025-09-12 15:25:02.814031
44870,41.41952,-82.713212,census_gazetteer_2023,2025-09-12 15:25:02.814031
44874,40.969379,-82.369629,census_gazetteer_2023,2025-09-12 15:25:02.814031
44875,40.889956,-82.651706,census_gazetteer_2023,2025-09-12 15:25:02.814031
44878,40.951007,-82.520651,census_gazetteer_2023,2025-09-12 15:25:02.814031
44880,41.033472,-82.218901,census_gazetteer_2023,2025-09-12 15:25:02.814031
44881,40.870304,-82.876744,census_gazetteer_2023,2025-09-12 15:25:02.814031
44882,40.946679,-83.14022,census_gazetteer_2023,2025-09-12 15:25:02.814031
44883,41.124173,-83.173639,census_gazetteer_2023,2025-09-12 15:25:02.814031
44887,40.916196,-82.790658,census_gazetteer_2023,2025-09-12 15:25:02.814031
44889,41.245882,-82.382433,census_gazetteer_2023,2025-09-12 15:25:02.814031
44890,41.085172,-82.710562,census_gazetteer_2023,2025-09-12 15:25:02.814031
44901,40.763934,-82.512509,census_gazetteer_2023,2025-09-12 15:25:02.814031
